Geo_FIPS,Geo_NAME,Geo_QName,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CT,SE_T001_001,SE_T011_001,SE_T011_002,SE_T011_003,SE_T011_004,SE_T012_001,SE_T012_002,SE_T012_003,SE_T012_004,SE_T012_005,SE_T012_006,SE_T012_007,SE_T077_001,SE_T099_001,SE_T100_001,SE_T100_002,SE_T100_003,SE_T101_001,SE_T101_002,SE_T101_003
"34005704008","Census Tract 7040.08","Census Tract 7040.08, Burlington County, New Jersey","00","34","005","704008",1188.746,1166.951,1148.366,13.0093,5.575414,300.7345,261.0308,18.41576,4.223799,14.19196,8.785501,12.50244,12728.3523752255,307.9994,300.7345,267.9578,32.77668,307.9994,300.7345,7.26492
"34005704009","Census Tract 7040.09","Census Tract 7040.09, Burlington County, New Jersey","00","34","005","704009",1055.999,1036.638,1020.129,11.55589,4.953123,267.1552,231.8836,16.35956,3.75236,12.6072,7.804873,11.10717,12728.4660936359,273.6096,267.1552,238.0373,29.11796,273.6096,267.1552,6.454365
"34005704011","Census Tract 7040.11","Census Tract 7040.11, Burlington County, New Jersey","00","34","005","704011",2969.634,2915.189,2868.773,32.47695,13.93829,751.3898,652.153,46.01402,10.55911,35.4549,21.9618,31.26105,12729.6772744669,769.5619,751.3898,669.4627,81.92714,769.5619,751.3898,18.17204
"34005704012","Census Tract 7040.12","Census Tract 7040.12, Burlington County, New Jersey","00","34","005","704012",1183.225,1161.532,1143.033,12.94888,5.549522,299.3379,259.8185,18.33024,4.204184,14.12606,8.744701,12.44438,12728.3523752255,306.5691,299.3379,266.7134,32.62446,306.5691,299.3379,7.231194
"34005704013","Census Tract 7040.13","Census Tract 7040.13, Burlington County, New Jersey","00","34","005","704013",1172.406,1158.026,1152.929,2.548313,2.548313,365.3188,283.7728,20.3865,2.36629,18.02021,34.2202,26.93931,12842.8571428572,376.7862,365.3188,196.9482,168.3707,376.7862,365.3188,11.4674
"34005704014","Census Tract 7040.14","Census Tract 7040.14, Burlington County, New Jersey","00","34","005","704014",3100.427,3062.399,3048.92,6.739236,6.739554,966.0832,750.4368,53.91217,6.258023,47.65415,90.49359,71.24059,12842.8867651995,996.4091,966.0832,520.837,445.2462,996.4091,966.0832,30.32589
"34005704200","Census Tract 7042","Census Tract 7042, Burlington County, New Jersey","00","34","005","704200",4640.04,4531.838,4244.821,287.0165,0,1310.785,1069.397,82.54118,21.50824,61.03294,65.32141,93.5247,13814.3875825939,1328.462,1310.784,956.584,354.2005,1328.462,1310.784,17.6777
"34005704302","Census Tract 7043.02","Census Tract 7043.02, Burlington County, New Jersey","00","34","005","704302",3006.497,2902.869,2290.903,607.1855,4.780822,573.6356,473.488,30.29539,14.19852,16.09687,34.91543,34.93681,12939.6191608562,595.3112,573.6356,446.2157,127.4199,595.3112,573.6356,21.67554
"34005704500","Census Tract 7045","Census Tract 7045, Burlington County, New Jersey","00","34","005","704500",3363.712,3280.916,2988.081,239.139,53.69607,1010.531,747.6654,115.7642,51.86138,63.90285,68.86085,78.24033,8751.83695291443,1034.368,1010.531,721.0911,289.4397,1034.368,1010.531,23.83687
"34005704600","Census Tract 7046","Census Tract 7046, Burlington County, New Jersey","00","34","005","704600",3687.293,3616.458,2370.275,1219.148,27.03582,1127.879,645.9283,248.2538,26.84356,221.4102,99.52742,134.1691,9906.70440302733,1218.292,1127.879,603.71,524.1686,1218.292,1127.879,90.41296
"34005704700","Census Tract 7047","Census Tract 7047, Burlington County, New Jersey","00","34","005","704700",3725,3465,3307,158,0,831,611,71,28,43,85,64,9174.24244097001,935,831,635,196,935,831,104
"34005704801","Census Tract 7048.01","Census Tract 7048.01, Burlington County, New Jersey","00","34","005","704801",10726.83,10528.5,8710.813,1657.502,160.1863,1338.05,1204.803,51.93995,20.14948,31.79047,53.48593,27.8217,8826.14619970005,1390.057,1338.05,177.0716,1160.979,1390.057,1338.05,52.00722
"34005704802","Census Tract 7048.02","Census Tract 7048.02, Burlington County, New Jersey","00","34","005","704802",21728.97,21302.13,17536.57,3476.606,288.9457,2230.707,2155.839,60.0994,42.90456,17.19484,11.85378,2.91532,8608.6964639589,2312.198,2230.707,103.103,2127.604,2312.198,2230.707,81.49113
"34005981802","Census Tract 9818.02","Census Tract 9818.02, Burlington County, New Jersey","00","34","005","981802",144.7914,139.7986,110.2956,29.276,0.2269457,27.5966,22.78535,1.452453,0.6808373,0.7716155,1.679399,1.679399,12951.3333333334,28.64055,27.5966,21.46907,6.127535,28.64055,27.5966,1.04395
"34005982111","Census Tract 9821.11","Census Tract 9821.11, Burlington County, New Jersey","00","34","005","982111",6231.257,6108.73,5030.395,995.4648,82.87125,642.8824,620.226,17.77999,12.5579,5.222092,3.665988,1.21047,8608.84831213716,666.2902,642.8824,33.21423,609.6682,666.2902,642.8824,23.40776
"34007600200","Census Tract 6002","Census Tract 6002, Camden County, New Jersey","00","34","007","600200",3584.159,3406.644,1746.603,1656.924,3.11741,1232.609,573.3481,296.2742,66.99229,229.2819,139.3956,223.591,8891.30663488324,1348.302,1232.609,815.4534,417.1556,1348.302,1232.609,115.6927
"34007600400","Census Tract 6004","Census Tract 6004, Camden County, New Jersey","00","34","007","600400",7274,7013,1978,5027,8,2405,1057,664,90,574,312,372,7150.19696117054,2626,2405,1302,1103,2626,2405,221
"34007600700","Census Tract 6007","Census Tract 6007, Camden County, New Jersey","00","34","007","600700",3162,3004,1635,1354,15,791,427,262,11,251,47,55,7326.8115942029,917,791,391,400,917,791,126
"34007600800","Census Tract 6008","Census Tract 6008, Camden County, New Jersey","00","34","007","600800",8507.187,8153.684,3983.422,4059.262,111,2310.25,1079.822,694.1577,113.9171,580.2405,245.0736,291.1967,6645.38767453301,2578.15,2310.25,1236.347,1073.903,2578.15,2310.25,267.9
"34007600900","Census Tract 6009","Census Tract 6009, Camden County, New Jersey","00","34","007","600900",4228.672,4077.162,3494.35,564.7671,18.04448,1282.54,720.8889,310.787,57.09828,253.6887,90.50145,160.3623,7245.35311921858,1331.471,1282.54,782.7762,499.7633,1331.471,1282.54,48.93184
"34007601000","Census Tract 6010","Census Tract 6010, Camden County, New Jersey","00","34","007","601000",5548,5427,5382,25,20,1637,1115,243,73,170,123,156,9756.43015521068,1710,1637,1318,319,1710,1637,73
"34007601101","Census Tract 6011.01","Census Tract 6011.01, Camden County, New Jersey","00","34","007","601101",4018.342,3850.262,3294.368,544.0053,11.88859,1504.111,751.8506,266.0583,44.68468,221.3737,148.8123,337.3899,8639.70529669454,1568.063,1504.111,737.9122,766.1989,1568.063,1504.111,63.95239
"34007601102","Census Tract 6011.02","Census Tract 6011.02, Camden County, New Jersey","00","34","007","601102",5783.658,5541.738,4741.632,782.9947,17.11141,2164.889,1082.149,382.9416,64.31532,318.6263,214.1877,485.6101,8639.70529669455,2256.937,2164.889,1062.088,1102.801,2256.937,2164.889,92.04778
"34007601200","Census Tract 6012","Census Tract 6012, Camden County, New Jersey","00","34","007","601200",6028,5938,5316,616,6,2036,1368,253,85,168,123,292,10863.0914826498,2096,2036,1381,655,2096,2036,60
"34007601300","Census Tract 6013","Census Tract 6013, Camden County, New Jersey","00","34","007","601300",6863,6598,4920,1599,79,2307,1285,484,48,436,167,371,8268.55022831052,2393,2307,1165,1142,2393,2307,86
"34007601400","Census Tract 6014","Census Tract 6014, Camden County, New Jersey","00","34","007","601400",7069.365,6792.372,723.0877,6013.672,55.6123,1896.014,1153.047,405.0072,53.70264,351.3046,159.1254,178.8346,10311.4266316118,1991.634,1896.014,1407.512,488.502,1991.634,1896.014,95.61987
"34007601500","Census Tract 6015","Census Tract 6015, Camden County, New Jersey","00","34","007","601500",6072,5903,5262,587,54,2220,1369,321,92,229,181,349,9995.1622596154,2282,2220,1656,564,2282,2220,62
"34007601600","Census Tract 6016","Census Tract 6016, Camden County, New Jersey","00","34","007","601600",2921.311,2881.751,1152.496,1715,14.25557,939.0854,533.088,221.927,37.99902,183.9279,51.31161,132.7589,8688.38087428797,955.3828,939.0854,545.6926,393.3929,955.3828,939.0854,16.29737
"34007601700","Census Tract 6017","Census Tract 6017, Camden County, New Jersey","00","34","007","601700",4578.774,4414.016,514.9124,3894.674,4.429707,1338.618,515.9469,570.931,35.05039,535.8806,79.49602,172.244,6870.31566585878,1374.955,1338.618,389.8249,948.7931,1374.955,1338.618,36.33686
"34007601800","Census Tract 6018","Census Tract 6018, Camden County, New Jersey","00","34","007","601800",3680.155,3393.521,2033.009,1334.015,26.49763,1106.796,625.051,247.6671,64.95325,182.7139,92.34769,141.73,8209.50347554461,1187.62,1106.796,737.9974,368.7984,1187.62,1106.796,80.82372
"34007601900","Census Tract 6019","Census Tract 6019, Camden County, New Jersey","00","34","007","601900",4610.354,4478.516,2203.362,2225.346,49.80721,1394.164,808.7657,311.3572,50.95919,260.398,104.8039,169.2369,8868.39608971511,1466.651,1394.164,756.3056,637.8581,1466.651,1394.164,72.48685
"34007602000","Census Tract 6020","Census Tract 6020, Camden County, New Jersey","00","34","007","602000",6832.635,6763.649,6662.669,48.99022,51.98962,2471.506,1604.679,338.9323,56.98862,281.9437,148.9702,378.9243,10350.0260824205,2510.499,2471.506,1892.622,578.8844,2510.499,2471.506,38.99219
"34007602503","Census Tract 6025.03","Census Tract 6025.03, Camden County, New Jersey","00","34","007","602503",2852.318,2805.89,2800.925,0.04108823,4.924306,846.9734,657.1486,92.88101,23.71474,69.16628,42.40245,54.54128,11777.4021354324,846.9816,846.9734,777.5072,69.46622,846.9816,846.9734,0.008247312
"34007602601","Census Tract 6026.01","Census Tract 6026.01, Camden County, New Jersey","00","34","007","602601",3408.202,3332.53,2602.929,729.5244,0.07647955,934.592,748.7513,92.39076,11.36172,81.02905,25.64685,67.80305,11696.9310524871,958.5814,934.592,835.5714,99.02058,958.5814,934.592,23.98934
"34007602602","Census Tract 6026.02","Census Tract 6026.02, Camden County, New Jersey","00","34","007","602602",3136.782,3102.979,3093.036,9.942258,0,951.4741,774.5018,73.57271,18.89029,54.68242,12.92494,90.47454,12981.2790697675,953.4625,951.4741,824.2131,127.2609,953.4625,951.4741,1.988483
"34007602901","Census Tract 6029.01","Census Tract 6029.01, Camden County, New Jersey","00","34","007","602901",2835.574,2804.25,2485.45,318.7714,0.02840172,792.1368,627.7097,87.69754,21.11706,66.58049,40.28284,36.44677,13081.6440564043,805.6991,792.1368,674.6492,117.4877,805.6991,792.1368,13.56229
"34007602902","Census Tract 6029.02","Census Tract 6029.02, Camden County, New Jersey","00","34","007","602902",3991,3912,3703,166,43,1101,873,142,30,112,32,54,11646.7632850241,1109,1101,793,308,1109,1101,8
"34007603001","Census Tract 6030.01","Census Tract 6030.01, Camden County, New Jersey","00","34","007","603001",4209,4185,4185,0,0,1260,935,139,37,102,47,139,12080.7123034227,1270,1260,1110,150,1270,1260,10
"34007603002","Census Tract 6030.02","Census Tract 6030.02, Camden County, New Jersey","00","34","007","603002",4810,4718,4706,0,12,1507,1110,144,26,118,60,193,11958.6833602584,1534,1507,1264,243,1534,1507,27
"34007603100","Census Tract 6031","Census Tract 6031, Camden County, New Jersey","00","34","007","603100",4420.896,4376.926,4371.872,0.06578902,4.989113,1560.23,964.2797,191.7059,51.91536,139.7905,76.85531,327.3893,13777.1839762765,1586.179,1560.23,987.3524,572.8778,1586.179,1560.23,25.94919
"34007603200","Census Tract 6032","Census Tract 6032, Camden County, New Jersey","00","34","007","603200",5679.375,5596.626,5366.503,225.1417,4.981645,1729.936,1344.082,194.6871,37.99284,156.6943,82.86957,108.2973,12669.4657949321,1766.837,1729.936,1547.119,182.8172,1766.837,1729.936,36.90112
"34007603301","Census Tract 6033.01","Census Tract 6033.01, Camden County, New Jersey","00","34","007","603301",5262.412,5190.244,5115.219,35,40.02427,1567.85,1314.355,92.2196,24.05702,68.16257,76.09585,85.17956,17744.1859848795,1641.887,1567.85,1086.121,481.7292,1641.887,1567.85,74.0364
"34007603302","Census Tract 6033.02","Census Tract 6033.02, Camden County, New Jersey","00","34","007","603302",7131,6993,6837,80,76,1914,1665,89,21,68,62,98,16507.4985851726,2033,1914,1375,539,2033,1914,119
"34007603303","Census Tract 6033.03","Census Tract 6033.03, Camden County, New Jersey","00","34","007","603303",2889,2857,2827,30,0,985,738,50,16,34,77,120,17046.4240903388,1082,985,407,578,1082,985,97
"34007603400","Census Tract 6034","Census Tract 6034, Camden County, New Jersey","00","34","007","603400",8128.683,7899.568,7766.552,88,45.01651,2174.259,1892.922,156.1494,26.03881,130.1106,51.06522,74.12219,16038.023811007,2424.284,2174.259,1795.763,378.4962,2424.284,2174.259,250.0249
"34007603501","Census Tract 6035.01","Census Tract 6035.01, Camden County, New Jersey","00","34","007","603501",2232,2190,2146,44,0,560,514,14,0,14,24,8,23545.7692307693,595,560,516,44,595,560,35
"34007603503","Census Tract 6035.03","Census Tract 6035.03, Camden County, New Jersey","00","34","007","603503",2693.98,2693.796,2691.032,1.473838,1.289608,632.7743,592.1299,21.72115,13.03958,8.681563,4.979796,13.94343,21959.4698400267,661.6571,632.7743,0,0,661.6571,632.7743,28.8828
"34007603504","Census Tract 6035.04","Census Tract 6035.04, Camden County, New Jersey","00","34","007","603504",3049.02,3041.204,2923.968,62.52616,54.71039,735.2256,700.8701,34.27885,3.960416,30.31844,0.02020417,0.05657167,21698.5312176155,735.3428,735.2257,0,0,735.3428,735.2257,0.1171513
"34007603505","Census Tract 6035.05","Census Tract 6035.05, Camden County, New Jersey","00","34","007","603505",4655,4555,4447,55,53,1128,1007,73,17,56,33,15,14893.1488203267,1137,1128,1085,43,1137,1128,9
"34007603506","Census Tract 6035.06","Census Tract 6035.06, Camden County, New Jersey","00","34","007","603506",3249.993,3225.427,3169.016,33.66454,22.74631,711.0498,680.5697,22.29139,8.6436,13.64779,3.63941,4.549263,18481.8826563507,717.8737,711.0497,695.5823,15.46749,717.8737,711.0497,6.823887
"34007603507","Census Tract 6035.07","Census Tract 6035.07, Camden County, New Jersey","00","34","007","603507",3894.007,3864.573,3796.984,40.33546,27.25369,851.9503,815.4304,26.70861,10.3564,16.35221,4.36059,5.450737,18481.8826563507,860.1264,851.9503,833.4177,18.53251,860.1264,851.9503,8.176163
"34007603601","Census Tract 6036.01","Census Tract 6036.01, Camden County, New Jersey","00","34","007","603601",4195.89,4134.796,3996.056,133.7402,5,1084.79,957.3055,67.54448,10.08933,57.45515,27.36582,32.57426,15882.7484126653,1084.871,1084.79,1001.688,83.10172,1084.871,1084.79,0.08073127
"34007603602","Census Tract 6036.02","Census Tract 6036.02, Camden County, New Jersey","00","34","007","603602",3599,3480,3436,20,24,896,841,40,6,34,0,15,21379.0736607143,896,896,0,0,896,896,0
"34007603603","Census Tract 6036.03","Census Tract 6036.03, Camden County, New Jersey","00","34","007","603603",3341,3278,3255,19,4,892,785,68,24,44,10,29,19729.2655367231,899,892,0,0,899,892,7
"34007603700","Census Tract 6037","Census Tract 6037, Camden County, New Jersey","00","34","007","603700",4451.905,4313.188,4293.229,0,19.95922,1521.891,1114.723,180.631,46.90417,133.7268,78.83893,147.6982,13652.7649769586,1551.83,1521.891,922.1161,599.7747,1551.83,1521.891,29.9388
"34007603800","Census Tract 6038","Census Tract 6038, Camden County, New Jersey","00","34","007","603800",6197.107,6126.06,6120.025,0.007795689,6.027064,1958.506,1503.527,160.9901,22.03912,138.951,89.95873,204.0304,13766.2751462878,1988.51,1958.506,1702.295,256.2113,1988.51,1958.506,30.00407
"34007603901","Census Tract 6039.01","Census Tract 6039.01, Camden County, New Jersey","00","34","007","603901",6017.605,5906.186,5872.855,0,33.33062,2025.549,1449.406,193.3176,42.85365,150.4639,106.658,276.168,14627.5652173913,2045.548,2025.549,1417.98,607.5696,2045.548,2025.549,19.9984
"34007603902","Census Tract 6039.02","Census Tract 6039.02, Camden County, New Jersey","00","34","007","603902",3646.333,3558.085,3503.603,34.88263,19.59915,1468.523,904.537,131.281,26.09217,105.1888,174.7182,257.9869,14366.3983178044,1540.281,1468.523,674.9764,793.5466,1540.281,1468.523,71.75792
"34007604100","Census Tract 6041","Census Tract 6041, Camden County, New Jersey","00","34","007","604100",3153.183,3092.014,3048.334,43.41181,0.267904,1064.526,682.767,164.6338,45.70124,118.9326,57.60766,159.5172,10188.8788812192,1084.253,1064.526,809.7738,254.7519,1084.253,1064.526,19.72752
"34007604200","Census Tract 6042","Census Tract 6042, Camden County, New Jersey","00","34","007","604200",4138.7,4131.709,4115.729,0,15.97954,1554.01,954.7774,202.7404,47.93861,154.8018,118.8478,277.6445,11231.0025273799,1585.969,1554.01,886.8644,667.1457,1585.969,1554.01,31.95907
"34007604300","Census Tract 6043","Census Tract 6043, Camden County, New Jersey","00","34","007","604300",4912.712,4815.726,4790.76,3.992204,20.97385,1577.756,1047.668,186.034,45.96453,140.0695,89.04822,255.0055,11687.5584918342,1615.756,1577.756,1161.936,415.8198,1615.756,1577.756,37.99988
"34007604400","Census Tract 6044","Census Tract 6044, Camden County, New Jersey","00","34","007","604400",3795.063,3759.729,3732.542,12.11737,15.07023,1301.928,856.0573,162.4015,61.05418,101.3473,63.62384,219.8452,12628.3508396989,1332.172,1301.928,1019.044,282.8839,1332.172,1301.928,30.24373
"34007604600","Census Tract 6046","Census Tract 6046, Camden County, New Jersey","00","34","007","604600",2610,2571,2564,0,7,1026,597,126,25,101,67,236,11099.0264255911,1050,1026,531,495,1050,1026,24
"34007604700","Census Tract 6047","Census Tract 6047, Camden County, New Jersey","00","34","007","604700",2035.823,2022.619,2022.619,0,0,699.6441,544.8741,55.83051,23.13615,32.69436,30.21784,68.72159,11509.9757789237,719.6441,699.6441,656,37,719.6441,699.6441,20.00002
